"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"mds1",0.725697699245853,0.60077947765971,0.518696240892732,0.611769325927215,0.578535569229413,0.495715364006949,0.656627164074648,0.559266774258219,0.57586367135045,0.671945523378868,0.622954139620936,0.53424340524116,0.566480290600662,0.571917591049638,0.577188032786283,0.624142967891361,0.636922054896404,0.639180067652859,0.609269826391393,0.602935903873544,0.602840912656409,0.597242121441109,0.58403802979989,0.565916251493361,0.553394595836089,0.554784002749858,0.633706906656487,0.651746094152672,0.686025220715777,0.700530814939115,0.67233482391092,0.677638775517514,0.706382171978168,0.696426866067446,0.69520003337658,0.685624356313497,0.673850361291218,0.662784717658175,0.658734546510512,0.65990214189771,0.67961706172573,0.691003095000412,0.695774980643583,0.689502106966304,0.680709439360508,0.664448424600615,0.650823956359919,0.641896518132436,0.632505273131628,0.63956491350538
"mds1",0.725697699245853,0.719520103642803,0.71938711114816,0.730596433444979,0.667693984151693,0.712768377586904,0.679241023109421,0.731717196081875,0.643617333771085,0.617719211511075,0.59013561587843,0.562135239182658,0.581489301027664,0.555470055876184,0.556617677357206,0.575549625784984,0.60949493936859,0.650927830316499,0.675214553837373,0.683048336897913,0.677514715915033,0.703203523327686,0.718028071300612,0.72362195304768,0.712070893576396,0.707701631512609,0.709062751301028,0.692218412410014,0.719800062105245,0.741325931282866,0.731768658023696,0.737486352829734,0.719815646297486,0.704131296987324,0.721011961877997,0.724864299350812,0.680333046204449,0.690821751627265,0.706730657626011,0.734326508049994,0.71912547441828,0.705262469784992,0.720234388389915,0.725115125193546,0.727971757196005,0.730075151882333,0.730613273485342,0.775285783617012,0.804842539772046,0.804658107753683
"mds1",0.725697699245853,0.528383420441034,0.636796492561615,0.620647498368397,0.582333779132671,0.633225670059326,0.675555394808601,0.616012468519772,0.617722998182086,0.60713950941254,0.601174549783501,0.620093140908931,0.673788786006088,0.720798292236505,0.707500904668862,0.685079216266225,0.653874973582274,0.629877816844598,0.658734087871558,0.687641456814572,0.702840078799239,0.695394119314258,0.678759429038711,0.683628396043418,0.693396992088003,0.681116266073279,0.711420341771299,0.725056407785027,0.716835906467674,0.721163762654951,0.721387799624422,0.730767827349362,0.719299922314693,0.691922975773169,0.669563460138717,0.654714330622438,0.676737063205624,0.72936441430117,0.760724298909698,0.76532499029129,0.764560406783615,0.781876834839985,0.799427850327325,0.812053548588531,0.817789582445437,0.815782562165276,0.814617979983691,0.812839792827544,0.812838580981622,0.818887273356308
"mds1",0.725697699245853,0.646517159187151,0.684394413075315,0.610985460252858,0.605292932896281,0.668021209096804,0.671727730510894,0.670346315004214,0.699050061760649,0.676289920623352,0.697686750394974,0.694389192337918,0.692057351849846,0.696264314598522,0.726798896230952,0.693600173076655,0.75805336658528,0.749664887016456,0.73871366372257,0.72017900991616,0.713949774231206,0.68099062604227,0.723890704957416,0.719152467210841,0.760685749108406,0.784259720987352,0.792387272257569,0.740203713640182,0.728634378760289,0.774378054674069,0.796881090901172,0.796075967868933,0.808662703849227,0.808675716522344,0.804218490512247,0.790143203329836,0.788974019507305,0.796730084185726,0.801264040308444,0.808372168127724,0.806763355515692,0.803413048202944,0.802649064381857,0.803871659909564,0.803841702039879,0.803946757909944,0.808508216044203,0.814964254783238,0.821476969343347,0.827916420015042
"mds1",0.725697699245853,0.527950294720871,0.637937526291892,0.582988996017409,0.636464165021211,0.657808614043508,0.561475392610535,0.604365726335811,0.642312723906562,0.647494743730205,0.670369016314186,0.66105790613535,0.652342961530804,0.606701859527103,0.631042809581011,0.664065985046482,0.697899553580979,0.689101083179615,0.69959327097025,0.70457353968257,0.701157296144435,0.734452592335902,0.75565738670542,0.766902827405892,0.771085393146998,0.77427881454496,0.7600463673944,0.770416716217276,0.726957673852108,0.687603792473549,0.689568890525939,0.718802411379242,0.751640379156155,0.746618351787091,0.75281210678796,0.787464204673605,0.811813033258736,0.824429118129648,0.823845581317582,0.835990728285712,0.849843401305995,0.858582569464356,0.86175153609246,0.860447488554147,0.855680645807811,0.855058823319516,0.856037371841915,0.86507154142501,0.874606811466783,0.883894360998327
"mds1",0.725697699245853,0.712704021208515,0.688611252961938,0.727248705585321,0.733748102051032,0.686818273349238,0.667465648401367,0.685972751433788,0.716177035324095,0.758628322038133,0.766689174297718,0.751752799100021,0.724907741514895,0.706535671885192,0.728770475740766,0.770524646713807,0.794071039813053,0.794139253523569,0.778805501581568,0.755887470941259,0.736368990538161,0.740363364444431,0.738717537529861,0.759760150421315,0.763195063805059,0.758717236351984,0.763764227884743,0.792124350531328,0.850829635890286,0.821933661300302,0.821608019313381,0.814767672184845,0.844573605173991,0.810104047239916,0.802491509262762,0.839954134037012,0.840418232425075,0.823067459026152,0.804171185911815,0.828391087751517,0.856852605946897,0.864974937070142,0.865126172499044,0.858153372550131,0.854745375453422,0.862273837684266,0.868149029958221,0.874595700413936,0.881296338573781,0.887735089844354
"mds1",0.725697699245853,0.6019298950238,0.61041626000156,0.642271943486096,0.707245946990648,0.740259277048415,0.714931588337887,0.684385125529744,0.701606891834741,0.734124615153228,0.766443686111818,0.712457881356738,0.68283905180877,0.679654967006083,0.662423126125137,0.676534014214564,0.714095276875491,0.729320526207398,0.733033787806005,0.727143899814631,0.713585095588017,0.730131029020543,0.750601116448361,0.771051947047628,0.788579244346244,0.786376344716283,0.799747442147992,0.76887716338863,0.742655266986885,0.740384079105092,0.75373091437957,0.757649810657791,0.79159522978658,0.81957606761211,0.827699824475192,0.828908014285617,0.808499913031901,0.804904674936723,0.801484121463713,0.805191961641001,0.810670257474846,0.822580701216947,0.834428143195939,0.846195817253921,0.857152372264784,0.866279740330916,0.873301774174899,0.878697818557896,0.883091637799348,0.886588599731421
"mds1",0.641250421359407,0.555755737553019,0.556037499874369,0.564643969182879,0.545689915268616,0.528531154380599,0.478729315882547,0.482072039598481,0.490168885634273,0.515239771095591,0.556408191911185,0.604962884042009,0.625983572048254,0.614059286076453,0.607890291972958,0.609067556769886,0.604717468809771,0.611824130671482,0.625124403768507,0.644115166794207,0.653876010281358,0.639766843239653,0.632731821123471,0.637356436414156,0.647498262962738,0.663593977502075,0.618371469022519,0.579145873633173,0.595871892179817,0.625193013113253,0.645390758078287,0.637959476962491,0.659881075776444,0.643709421934806,0.616054995039308,0.614876746492121,0.580864953260994,0.609040524815058,0.659807561299013,0.672664071108024,0.66922913455134,0.688368489263701,0.681605737375406,0.6933558713008,0.714118059087499,0.731048850753998,0.737142410273951,0.729984689940878,0.71540867682281,0.708924281238767
"mds1",0.641250421359407,0.472046528380823,0.520779776221466,0.589276223149135,0.605911698301113,0.620124627455807,0.618477140217033,0.622074220667838,0.605375061283324,0.571729050687893,0.574380826231883,0.571604975964959,0.599205121826705,0.589509984632359,0.571972336959215,0.582148274524388,0.600215618572643,0.612255971151652,0.60437402094379,0.580068571997692,0.562332341457187,0.52266488286128,0.496107954653581,0.493765358160679,0.479827340221423,0.469506827320253,0.466045786810844,0.516401352035145,0.571234007827524,0.524483872216858,0.458969392523748,0.442203153940687,0.421896618128866,0.387943989577928,0.377833320023981,0.352779527539688,0.360009764190357,0.36451454948583,0.344753455502138,0.327422968445556,0.306242793573628,0.273321441138744,0.244701748448027,0.233953241340479,0.227328387340315,0.226253700531156,0.225208847928082,0.228828518746068,0.232862248457784,0.237590241724535
"mds1",0.641250421359407,0.599983766370878,0.615520896694273,0.617164276299494,0.616706673106853,0.577585527962342,0.594152295681437,0.578771753691163,0.628063932557245,0.602600915476912,0.617914834056925,0.626406351273532,0.665665289220242,0.696963083117792,0.699701002090268,0.695169327150836,0.679069771152693,0.654124184949197,0.64255105428924,0.631985753015442,0.643104155818717,0.674631556051616,0.700465358812111,0.712179485973404,0.699246559429254,0.662657437174877,0.63494330153662,0.679733562789365,0.688349669664069,0.760629865605855,0.742809258735513,0.69170098969319,0.697143727999291,0.683537828963828,0.726087338683167,0.726388277165842,0.726006493873637,0.708348277114447,0.709402923905958,0.717941280454529,0.715985819427969,0.724574220289854,0.735499354750451,0.735651970774713,0.722960154793913,0.726113531267765,0.737322490881643,0.744644116374604,0.744371947438265,0.731374266676076
"mds1",0.641250421359407,0.527631009225038,0.594585037625605,0.619466771031632,0.608845996362525,0.624799935384061,0.56503873030342,0.580827050035979,0.606389643310301,0.631973107249246,0.647073507773726,0.633788154536771,0.62817615168904,0.609948042123056,0.575728979987814,0.55309536804569,0.543791228951941,0.52063797291823,0.501752613297019,0.504838020055738,0.506989913120901,0.497461079618197,0.483814579167476,0.486626154828274,0.468583460069835,0.4404016860664,0.419233226845129,0.367817290041999,0.34481137480535,0.314678201206117,0.266485813249077,0.240495009988973,0.225495050142163,0.220217181449235,0.215223482376829,0.220960881242544,0.231025003331639,0.241848326962312,0.251179464586575,0.259120898905755,0.264487527598519,0.263592683192209,0.264252630735119,0.264711356783054,0.265123186627415,0.265666663225616,0.26594386866197,0.266356778265133,0.266246834305001,0.264596215860855
"mds1",0.641250421359407,0.572345890830707,0.638923523958627,0.625355988300452,0.634124906508758,0.543308014175133,0.560992434961596,0.615018233412199,0.675977983894924,0.725689686700766,0.729850103855669,0.703055526081385,0.689280995604528,0.681336140285667,0.695913548900846,0.718594013295019,0.744190258126816,0.763082016340226,0.762419966314103,0.754136087919364,0.760225026551844,0.777952715697219,0.767201783138113,0.763968651605861,0.77479518562281,0.793595124483965,0.785610167537998,0.741889050748616,0.734468955610162,0.710634714682928,0.719815985858615,0.741429639348182,0.717976266821817,0.772882140533093,0.763038479974013,0.742877750965476,0.741508054388231,0.748590504120676,0.749514430203168,0.753084724685395,0.761648811501338,0.765760100756999,0.77609591422436,0.8005297877789,0.794951301235354,0.786242558089487,0.775979382079209,0.768032009785311,0.759040651178468,0.754201555313189
"mds1",0.641250421359407,0.574262588687824,0.602288450242174,0.603677278481775,0.57997923768222,0.57050245187526,0.580017324352198,0.581993116572409,0.551242751364419,0.518741357968558,0.536898809780515,0.532906025733678,0.53060406439448,0.507301427493175,0.486042637225853,0.477761059747843,0.487673577979238,0.491807074787136,0.492775920521332,0.498718132968095,0.509023619133067,0.521594625489848,0.529313669136891,0.53162628979881,0.534190559821126,0.540559130271665,0.534314017666687,0.502598730921788,0.475254494533108,0.452493756410742,0.475979022227674,0.487457882028769,0.487665681863734,0.487494165740925,0.487466298562766,0.489692949685517,0.489544920836832,0.489861191939942,0.491108974983464,0.492976109350436,0.496040904998873,0.499710501309767,0.504398404999241,0.50987407320007,0.51307777525648,0.512367315598456,0.512559816231359,0.514894210066691,0.516245959156477,0.517743307622149
"mds1",0.641250421359407,0.645491936403856,0.672584162917758,0.590884396466174,0.565681823914351,0.665130442607827,0.675700907379902,0.726369859000739,0.713389691736773,0.691459902365881,0.651159720860498,0.654086885196819,0.704302647474141,0.765033566005392,0.747642540414066,0.697735628933599,0.687798756220771,0.691182061821347,0.682603696940867,0.741551195603311,0.74668157665379,0.747196089081373,0.735262651288949,0.731535901390337,0.743299398199232,0.736441236495447,0.754591360507005,0.766966988227957,0.75592760552989,0.735968944810695,0.793218850319627,0.834697007249974,0.805815976510257,0.77631274702007,0.764377454023363,0.763150317040396,0.751390389439254,0.781109725005,0.817563331761776,0.831465044242462,0.841303908494857,0.843524070567406,0.845837663128445,0.84688630984339,0.848057845639304,0.848683570794744,0.84782646956835,0.845167518540382,0.851448273033593,0.858419006733703
"mds1",0.641250421359407,0.566318680810583,0.636786417050319,0.629813086537324,0.618281760261576,0.655561488092441,0.601821798929171,0.558465591716266,0.535682309657711,0.577423224665643,0.593479389185629,0.598334944472293,0.600750602813039,0.590002032107237,0.566385039842521,0.550455569884148,0.542821394422116,0.534887051783367,0.526083732434295,0.509278536258122,0.500191772800797,0.496530743668903,0.506780304983217,0.512681540148751,0.520069022987292,0.518834386960213,0.47027996523228,0.449197663339907,0.449126963550435,0.451686192039093,0.456399994608443,0.463539594186405,0.474134056391757,0.488395672465487,0.504877466956981,0.512240217561365,0.515709517520267,0.512745545294225,0.514365624725688,0.517168526248553,0.520070327514427,0.524062276122785,0.531447379526497,0.511669688588452,0.550112034019338,0.565531339855026,0.569091370189064,0.572961228255122,0.577013358845311,0.580877274792245
"mds1",0.641250421359407,0.703822367951554,0.673948975820912,0.614084883604662,0.65720397017394,0.62111851677915,0.590637575246914,0.579601722064327,0.588385793213582,0.597358828032846,0.603197914930004,0.584111007638984,0.562105961712939,0.635468886028228,0.645237904833597,0.642540885841159,0.643965927343731,0.645209444513394,0.651894812527486,0.661409966628894,0.672904581413463,0.684083377598125,0.693739435770159,0.688825585564617,0.648249308303157,0.67333534150829,0.714681531686255,0.725701401554993,0.728261167679458,0.727318253766172,0.722037613266851,0.717860916261344,0.715806853816006,0.725914585488831,0.757051073643486,0.783471503435245,0.799141318768258,0.803327505946967,0.800032404397508,0.797039104581721,0.794260118990237,0.788343119296339,0.784467052721935,0.783233205278302,0.781884349608101,0.782195080350391,0.787812726067442,0.792647673853137,0.797652414840883,0.803938263356603
"mds1",0.641250421359407,0.651741587948005,0.6483323487548,0.644967577576984,0.632563165970302,0.589074322242281,0.552408385518824,0.569499175243476,0.560991529987639,0.569335069078466,0.562170073994085,0.541211721239073,0.51212341076185,0.48643896283372,0.468800488057925,0.45173658690179,0.432965466463918,0.433255291221007,0.434883417108852,0.438653814316705,0.445432150849592,0.451619188410235,0.458485836400024,0.465021760144936,0.473037577872991,0.480466396515828,0.468548255868199,0.437540153267889,0.432604437786528,0.43255812649266,0.432044167362185,0.43422972625392,0.437269672913141,0.440705962432835,0.444418083165408,0.44784487218042,0.445082914608903,0.44536827386294,0.446159883914444,0.447586877150193,0.461478691026414,0.489267480632566,0.49020624953622,0.485426099224948,0.471433646641382,0.4570615096979,0.443463032295634,0.431823585250932,0.432588944759647,0.43440265106932
"mds1",0.641250421359407,0.644376130120809,0.660143596783784,0.701736384960682,0.651664157987792,0.659566265631318,0.641167652478726,0.621566966446355,0.591782240384762,0.606422504792839,0.623613695393991,0.62553709815927,0.652074474388059,0.702504410571085,0.736169835520318,0.747303173392292,0.741121040783393,0.719910209765365,0.692338824467486,0.66818495130178,0.650766259035578,0.651174501312002,0.641638950515544,0.641374746341169,0.645897582606211,0.655310323355207,0.665067292437527,0.636975770399781,0.677098802152349,0.617226167544037,0.607282767008414,0.569909136110494,0.630699228953616,0.719127600140753,0.708563571927637,0.696525460441007,0.725284501982622,0.709152181297246,0.764528415388732,0.759533460891969,0.701792331886531,0.732043827914451,0.737555435713413,0.727240531062475,0.705833840991135,0.708800360899795,0.716419148258123,0.728881612885695,0.725340654800688,0.728078576753106
"mds1",0.641250421359407,0.52204272543611,0.596949762825017,0.592464740986825,0.566227395152232,0.574867016978403,0.580455385959283,0.571837459160553,0.567932222601216,0.632873339485554,0.644803655418233,0.631640440139226,0.630821493852211,0.611567707473228,0.634100085918525,0.639736575788561,0.620580913009658,0.619379405341079,0.627945219776102,0.613713837013745,0.64850638522392,0.676322569334867,0.686801457492871,0.669739172459878,0.652528470051885,0.635488461469791,0.669466438039566,0.665736723457906,0.647920503896881,0.635616314961973,0.637494373975228,0.585899723099779,0.566536099553858,0.560648777399576,0.587704927179416,0.638160044215041,0.661333252249763,0.665920295420761,0.664737364050366,0.658849454721329,0.689213176605565,0.684949068065074,0.674664442159515,0.694545460334252,0.707418953885261,0.692323054370206,0.672685470301532,0.653763735846198,0.633395761455329,0.622281415496644
"mds1",0.641250421359407,0.646969161131439,0.670618203309265,0.625951683021156,0.627977646174663,0.637309889419107,0.673276862746537,0.666984095489343,0.628090957748242,0.61105929611331,0.612120540444495,0.609285260274916,0.61621732239809,0.631311538291371,0.639036838389348,0.668345119220615,0.686899799679997,0.694026485868297,0.685804605814913,0.660049045189282,0.628571117954124,0.635546151870721,0.623167808618655,0.634944721099551,0.653051748792932,0.671596325551483,0.738503088513067,0.681637111369764,0.691085614703372,0.691759994630235,0.689606241399033,0.697287350714783,0.691716488071613,0.676485260390586,0.733970565963639,0.772344254882902,0.756917581839867,0.739634157295449,0.729595833197741,0.754437334017948,0.756279267076329,0.761654444543364,0.786194915665975,0.797814212645412,0.803716619886992,0.778420245477523,0.775286216739254,0.784712989083769,0.79704948970279,0.78719180335857
"mds1",0.641250421359407,0.575355090199243,0.588717575755429,0.578872048428865,0.628560865913229,0.612582980764046,0.6535451663989,0.639715260089668,0.614814360385234,0.646166018160183,0.641367929428474,0.640024813781486,0.658702186344385,0.723633558344438,0.720148256265849,0.664720458207262,0.644459458401827,0.658069617726975,0.699940507806647,0.715488928750722,0.706798511873136,0.69748902796355,0.669882920518826,0.64937474299286,0.660084388568748,0.664792371986839,0.618056043979612,0.632176161761052,0.670246765683643,0.664103148836448,0.662422996417499,0.636626547763366,0.65671410744396,0.690093955738185,0.720441517937594,0.706002811414287,0.654235146072035,0.649747073594776,0.659847644577164,0.663751445250673,0.668275943252419,0.672465018986263,0.669324903017835,0.674960009658655,0.683529406227127,0.699329026207589,0.702508659780662,0.703816412797695,0.704743960439033,0.709649858901901
"mds1",0.641250421359407,0.578934479820636,0.569015048367486,0.542469009151028,0.628494505525054,0.646865363700231,0.646558414247345,0.653261659679089,0.655434132659559,0.676697291633245,0.672139328462979,0.681034432756796,0.70546041245503,0.701933437955648,0.668568761857466,0.642901600826686,0.652298420042286,0.658160757503416,0.661087748996183,0.651464730431099,0.635601341183718,0.6336238630709,0.643407472938969,0.658946623949106,0.676119126696792,0.70133907511954,0.656674504458184,0.648816972886827,0.69765228502568,0.755423544447207,0.755246701819195,0.767193219910783,0.736868919411949,0.739657861840585,0.775777960984513,0.822325463636174,0.81441410436459,0.817957829018672,0.811967513952591,0.813924945372428,0.793986940586761,0.818270376688105,0.818623181455933,0.816046918009411,0.817670791198764,0.813443712464879,0.804158603402077,0.798694656474371,0.804944956594095,0.813619764449278
"mds1",0.641250421359407,0.624223085784911,0.580468371432096,0.667319751463957,0.625467299775628,0.602699041554393,0.658739005269654,0.677362112554025,0.687046847051196,0.763666074210774,0.753244412345767,0.684855131132698,0.712786024701955,0.738225305205594,0.702658487087436,0.676317878860401,0.654801910234595,0.64893100935393,0.627089489100663,0.633188289791593,0.636437983885031,0.641449307588294,0.646151681074786,0.66687668064091,0.694040187283579,0.711944065917207,0.685414862547155,0.638440336415644,0.694160436944589,0.749278911378096,0.730283005893654,0.733686060639982,0.748349599735174,0.73176555937117,0.727013124867688,0.70745893402997,0.71509950026197,0.731033344906723,0.750815580638426,0.759612241613982,0.778526341550485,0.7802448704661,0.798132503836509,0.816246620450506,0.813325157220641,0.802512721105228,0.806144747019864,0.826926404408016,0.837456370863824,0.839092431644787
"mds1",0.641250421359407,0.620377871520488,0.620572759343105,0.597831420322073,0.664223242726853,0.673807605393247,0.67956136963316,0.686058915127953,0.742734379000933,0.72801536301342,0.727962201711035,0.710023412545979,0.718381728085302,0.743533862111966,0.757161748095098,0.739671447586508,0.698648347543812,0.722497894315133,0.731737204256893,0.730084275527215,0.730701530539185,0.735179499286469,0.736517834521302,0.733829099682524,0.735216512713146,0.739397895082942,0.733338269762088,0.757893813958104,0.788220072270041,0.805000350080673,0.815871758046258,0.809765658046199,0.810726904041076,0.812842230817638,0.811095542744773,0.80887323766071,0.807255141369177,0.811598792428816,0.81930659377082,0.831685366851697,0.844214008628959,0.848743681571004,0.851837811441757,0.847985021676566,0.853937113677837,0.862676655542636,0.852981459380659,0.845647812975024,0.838153022336876,0.829775994564373
"mds1",0.641250421359407,0.587084033828036,0.624054588928712,0.695405372536189,0.668006472928679,0.600299505530399,0.643803755769474,0.710045914789039,0.711465191509421,0.733285122458268,0.770696882109121,0.764261959934602,0.739825815388918,0.731124799610094,0.730748767111022,0.725445293923159,0.72193737398771,0.700947646224677,0.676661805997879,0.664620724581041,0.669673772926911,0.672714048662402,0.700120643654346,0.729124627354837,0.742329425469082,0.740549406682947,0.756646987795682,0.74697221932847,0.734893095835506,0.720215786390625,0.753290179100963,0.73625191445641,0.73324164214284,0.73209531356862,0.732579299132067,0.765794305836833,0.795074719409445,0.818624535701307,0.838726096354362,0.855219466060431,0.872599644642265,0.872919345188696,0.862690408768011,0.857120026081601,0.856071043586935,0.868411873958803,0.878587548972576,0.887346792767047,0.894918987284738,0.900044621736633
"mds1",0.641250421359407,0.676222949583782,0.618937028462254,0.596971713636602,0.647293372335219,0.635207622082823,0.641792340885739,0.666754208117206,0.68299207397905,0.69049344205464,0.67985337214244,0.683211380956394,0.690917775163417,0.6978709318078,0.71342522008079,0.725696447990954,0.73429603271919,0.745731864523606,0.748683823913966,0.743847947110177,0.733488828264742,0.720762110998553,0.711885078195593,0.718973945637416,0.724636453795098,0.71661519968898,0.719346094164101,0.73158855464372,0.745548727014667,0.764176377210333,0.77485893230889,0.785407518170663,0.798824873437895,0.808379873238195,0.815467510477751,0.819139522460452,0.819340164511864,0.815384333757152,0.817260130792466,0.825054335928395,0.832727099654675,0.841511117183898,0.848178504132305,0.853182664906002,0.857272422556463,0.859823231198539,0.855419622774064,0.848543713121069,0.839128739594186,0.827800175629839
"mds1",0.641250421359407,0.593005766538157,0.712007769201407,0.710587020055866,0.702197511880046,0.652616206524481,0.694243731162575,0.699987113336819,0.689933304270291,0.742060898076595,0.802306988048251,0.810716744639613,0.787398275107543,0.756727853236367,0.740132476274126,0.729775999016129,0.724369102705887,0.724855126673031,0.738840481588358,0.744491842732502,0.745170797207737,0.749790677190544,0.752091295704431,0.7532556452003,0.748921324079073,0.748414899684144,0.756062589560846,0.79473079527756,0.821179362369625,0.844996517723014,0.830675334075384,0.826477837374513,0.817997149249475,0.816630658649813,0.825981429274075,0.834005533217838,0.847228883293823,0.874668905847563,0.90382830879146,0.910515180735133,0.908932277606872,0.905844734800154,0.90336085538842,0.901071822253664,0.898680926984444,0.896647631410104,0.895367315800976,0.892998352112269,0.891372764400488,0.889874519122184
"mds1",0.572741938417188,0.603804207698108,0.59704261224226,0.592617008985938,0.569557304106389,0.497723981328593,0.390914984168287,0.378205224427275,0.449171764890987,0.52377767131139,0.53910468323926,0.575615719093335,0.612589083552031,0.582535898288225,0.615650344643687,0.642335956727201,0.652330240752481,0.638165751216096,0.626251732359845,0.589550198317902,0.56814424106495,0.597512663659835,0.623481122007096,0.646908465640605,0.650188625972939,0.653387553628039,0.661769620936702,0.632984927616024,0.623468294979739,0.614717966663282,0.668957542522285,0.71750812684593,0.715004652827555,0.705701089054156,0.689597881585893,0.704440136510358,0.723096326128351,0.718816247031268,0.720889248400861,0.725335574723939,0.723186756164675,0.713014946678319,0.707204528414177,0.701552076794599,0.688658308119866,0.689923653206258,0.71398498462299,0.746838559505678,0.774515922977586,0.777434521436101
"mds1",0.572741938417188,0.601001780664683,0.610182511297869,0.609783100602902,0.538326341574743,0.480171481523194,0.480507797632903,0.513688473136594,0.455271964710589,0.411714732235538,0.421960940631452,0.441795454481139,0.428315473693535,0.477916983669734,0.505133865213487,0.534662747630433,0.564946252200648,0.561183624946273,0.518461014499145,0.477039434542071,0.434071900250794,0.416888804324372,0.401196749720294,0.395192381613175,0.401885704169968,0.40527760359844,0.390660253505401,0.354127318471405,0.251030453637275,0.221803954548497,0.227023226668634,0.216833332620684,0.205386039333237,0.186663567138404,0.177790450331298,0.181592700125535,0.186900501548987,0.194487850015987,0.202136863829503,0.21009136935341,0.219007751691419,0.227650744948665,0.236226700860868,0.24071631984267,0.239750126493067,0.23105027485841,0.221740952617525,0.212150828677463,0.199500976889842,0.180617462251748
"mds1",0.572741938417188,0.703844397548408,0.663522620019444,0.668866526862474,0.59188589131716,0.596989041414166,0.61305372715054,0.682234747695773,0.666155192012067,0.662812325844014,0.6620869863993,0.674250152214199,0.613430748761061,0.622327203634487,0.653631570105659,0.682303813966944,0.721296772479586,0.733964685955283,0.720614213062457,0.688999594150284,0.656131664158129,0.620466159276618,0.576334655110289,0.567533029256297,0.577763646646963,0.616396554391208,0.692057123467363,0.721052184832583,0.698540738930644,0.694436759244297,0.763541063834878,0.779216903737129,0.76207411741842,0.771049632908721,0.776881270525076,0.786630032178769,0.795068172070183,0.794730547871315,0.777991430924312,0.76341015611025,0.764728225462863,0.765813997197498,0.763300057843211,0.762009592842059,0.759470433512386,0.764693059306255,0.769083027108171,0.773172119184056,0.782421536371352,0.788628767585131
"mds1",0.572741938417188,0.57207952593755,0.596211865979562,0.50002057398789,0.523612566033807,0.449145207036132,0.402366756496083,0.390259191687109,0.351658668133963,0.396578499473306,0.460891331609961,0.483873475638781,0.480455518035323,0.468592807406729,0.454676963855182,0.434274470508282,0.415447172651917,0.397832298370882,0.383113774605411,0.373988084046005,0.356729204966714,0.318134252953547,0.269402527746614,0.227954627909946,0.197233437897288,0.165985684875231,0.141156692025871,0.158124157956583,0.16168162594871,0.166960574561478,0.173195603406737,0.17219507993045,0.171752146623194,0.175333500159451,0.175915263257887,0.180241655200194,0.181990169597445,0.186079895633473,0.186657030066233,0.169947847868835,0.156614977407286,0.14611157270046,0.135052285436744,0.124307344212931,0.113819358165167,0.106210663474796,0.13378503547142,0.173513836990096,0.173991591123375,0.174457793519726
"mds1",0.572741938417188,0.561639049341785,0.647328805434328,0.702961732542998,0.609486870073976,0.558961812485372,0.665393734602043,0.67093506885935,0.625078898732186,0.647248742891297,0.685954613186447,0.657895470437085,0.657523110327091,0.688144900971455,0.702773068484771,0.695985208965833,0.675083768968043,0.62973688301114,0.604607742789507,0.621846714733268,0.662413710223583,0.679578153632701,0.683900333558721,0.683862185060978,0.675538149896973,0.663855722518717,0.72870510190712,0.778822370963648,0.792893926145732,0.797564261150704,0.760608644130057,0.771918122816449,0.738511288365432,0.771204931834884,0.758706243834841,0.744667299032693,0.782856766139099,0.814910657989037,0.828992641686223,0.820120857490959,0.804901185765191,0.80196539472082,0.808677142691456,0.821124259849128,0.830913880671832,0.83107746548581,0.826052292177428,0.82093065851713,0.817843405113548,0.818565657627258
"mds1",0.572741938417188,0.601870983587905,0.541818398155721,0.4220433181452,0.454724849139059,0.460680456107092,0.460786015975933,0.470940848728837,0.444090827679155,0.412854436415285,0.370511865007354,0.371651717121764,0.384452366479685,0.398018321160938,0.405735582848222,0.415035249402199,0.386636004863642,0.366621539774374,0.347509069624718,0.327626158125949,0.306875802957436,0.29002465657297,0.282859404229191,0.277443628658613,0.271887384737518,0.265170787460917,0.268497975693633,0.286156718967188,0.288685703951788,0.293410167652021,0.30481756794056,0.319295490865229,0.340467408650011,0.320205561163897,0.300728597732571,0.285937598439625,0.267687980684677,0.255216249674791,0.248538652215632,0.248945019992116,0.249231746529307,0.249115084016875,0.247802824648125,0.241450698407498,0.231221509414177,0.231317449748937,0.233654977060558,0.238465708139408,0.246275568086474,0.256015662459879
"mds1",0.572741938417188,0.595132757626253,0.61192183723731,0.601477433118098,0.572439739098058,0.648173670834382,0.70333895488487,0.704062076070995,0.676638486230323,0.734865428480873,0.683052835721548,0.59155612072859,0.608150110011669,0.65917672751584,0.691559110367465,0.705211354993292,0.695199526350028,0.673658051989741,0.667802237186669,0.659157374581913,0.651132423069942,0.648600714866409,0.660041622396685,0.675962873970379,0.696539583010166,0.710745834934148,0.756837961054345,0.727956797782916,0.784526368785411,0.79352364798002,0.771811381055816,0.763399783960057,0.782803475885388,0.792835428449613,0.798236467943308,0.798260092716823,0.804798960304059,0.806730408297545,0.790370052051783,0.786415480586522,0.787469472183336,0.783666112886577,0.782693101925845,0.793742122425551,0.790489685829983,0.791560395173685,0.798363983765514,0.813589345496181,0.827750374658481,0.833952442214186
